,cy,yyyymmddhh,latns,lonew,mslp,vmax,rmax,ty,fyyyymmddhh,ftech,ftau,fverftime,flatns,flonew,e_alongtrack,e_crosstrack,e_totalerror
1926,3,2012-06-21 00:00:00,38.6,-47.5,991,30.8667,55,TS,2012-06-21 00:00:00,OFCL,0,2012-06-21 00:00:00,38.6,-47.5,0.0,0.0,0.0
1927,3,2012-06-21 12:00:00,40.5,-43.9,974,38.5833,37,HU,2012-06-21 00:00:00,OFCL,12,2012-06-21 12:00:00,40.3,-43.6,1.29261,40.0711,40.0919
1928,3,2012-06-22 00:00:00,43.3,-42.8,978,30.8667,37,TS,2012-06-21 00:00:00,OFCL,24,2012-06-22 00:00:00,43.0,-42.1,-77.1863,34.8363,84.6835
1929,3,2012-06-21 06:00:00,39.5,-45.5,982,36.0111,55,HU,2012-06-21 06:00:00,OFCL,0,2012-06-21 06:00:00,39.4,-45.6,-15.3226,3.53599,15.7253
1930,3,2012-06-21 18:00:00,41.9,-42.9,975,36.0111,37,HU,2012-06-21 06:00:00,OFCL,12,2012-06-21 18:00:00,41.6,-43.1,-34.8582,-19.8058,40.0919
1931,3,2012-06-22 06:00:00,44.5,-43.9,982,25.7222,92,TS,2012-06-21 06:00:00,OFCL,24,2012-06-22 06:00:00,43.6,-43.0,-114.459,-83.2428,141.528
1932,3,2012-06-21 12:00:00,40.5,-43.9,974,38.5833,37,HU,2012-06-21 12:00:00,OFCL,0,2012-06-21 12:00:00,40.5,-43.9,0.0,0.0,0.0
1933,3,2012-06-22 00:00:00,43.3,-42.8,978,30.8667,37,TS,2012-06-21 12:00:00,OFCL,12,2012-06-22 00:00:00,42.8,-42.7,-48.4976,-29.3718,56.6985
1934,3,2012-06-21 18:00:00,41.9,-42.9,975,36.0111,37,HU,2012-06-21 18:00:00,OFCL,0,2012-06-21 18:00:00,41.9,-42.9,0.0,0.0,0.0
1935,3,2012-06-22 06:00:00,44.5,-43.9,982,25.7222,92,TS,2012-06-21 18:00:00,OFCL,12,2012-06-22 06:00:00,43.9,-43.2,-87.2893,-53.761,102.517
1936,3,2012-06-22 00:00:00,43.3,-42.8,978,30.8667,37,TS,2012-06-22 00:00:00,OFCL,0,2012-06-22 00:00:00,43.3,-42.8,0.0,0.0,0.0
1937,3,2012-06-22 06:00:00,44.5,-43.9,982,25.7222,92,TS,2012-06-22 06:00:00,OFCL,0,2012-06-22 06:00:00,44.4,-43.7,-23.7011,-7.51497,24.8639
1938,4,2012-06-23 18:00:00,26.0,-87.5,1001,20.5778,222,TS,2012-06-23 18:00:00,OFCL,0,2012-06-23 18:00:00,26.0,-87.6,-2.18071,-10.9036,11.1195
1939,4,2012-06-24 06:00:00,27.0,-87.2,995,25.7222,222,TS,2012-06-23 18:00:00,OFCL,12,2012-06-24 06:00:00,26.9,-87.8,-46.2599,-49.3439,67.6372
1940,4,2012-06-24 18:00:00,28.0,-86.3,992,28.2944,46,TS,2012-06-23 18:00:00,OFCL,24,2012-06-24 18:00:00,27.3,-88.1,-196.567,-86.4894,214.753
1941,4,2012-06-25 06:00:00,28.6,-85.8,993,23.15,138,TS,2012-06-23 18:00:00,OFCL,36,2012-06-25 06:00:00,27.4,-88.5,-306.644,-117.94,328.543
1942,4,2012-06-25 18:00:00,29.0,-85.3,992,20.5778,138,TS,2012-06-23 18:00:00,OFCL,48,2012-06-25 18:00:00,27.5,-89.5,-467.019,166.792,495.909
1943,4,2012-06-26 18:00:00,29.2,-83.7,995,18.0056,138,TS,2012-06-23 18:00:00,OFCL,72,2012-06-26 18:00:00,27.5,-91.5,-887.55,15.265,887.681
1944,4,2012-06-24 00:00:00,26.5,-87.4,998,23.15,222,TS,2012-06-24 00:00:00,OFCL,0,2012-06-24 00:00:00,26.1,-87.5,-45.4264,6.19451,45.8468
1945,4,2012-06-24 12:00:00,27.6,-86.8,994,28.2944,46,TS,2012-06-24 00:00:00,OFCL,12,2012-06-24 12:00:00,26.7,-87.8,-149.345,8.68287,149.597
1946,4,2012-06-25 00:00:00,28.3,-86.0,990,25.7222,46,TS,2012-06-24 00:00:00,OFCL,24,2012-06-25 00:00:00,27.0,-88.1,-249.803,-114.108,274.631
1947,4,2012-06-25 12:00:00,28.8,-85.6,994,20.5778,138,TS,2012-06-24 00:00:00,OFCL,36,2012-06-25 12:00:00,27.1,-88.8,-400.919,-40.0919,402.919
1948,4,2012-06-26 00:00:00,29.0,-85.0,991,23.15,138,TS,2012-06-24 00:00:00,OFCL,48,2012-06-26 00:00:00,27.2,-89.8,-443.053,358.662,570.03
1949,4,2012-06-24 06:00:00,27.0,-87.2,995,25.7222,222,TS,2012-06-24 06:00:00,OFCL,0,2012-06-24 06:00:00,27.0,-87.3,-6.16798,-9.25198,11.1195
1950,4,2012-06-24 12:00:00,27.6,-86.8,994,28.2944,46,TS,2012-06-24 06:00:00,OFCL,6,2012-06-24 12:00:00,27.5,-87.0,-24.312,-5.20972,24.8639
1951,4,2012-06-24 18:00:00,28.0,-86.3,992,28.2944,46,TS,2012-06-24 06:00:00,OFCL,12,2012-06-24 18:00:00,27.5,-87.4,-125.803,-47.176,134.357
1952,4,2012-06-25 06:00:00,28.6,-85.8,993,23.15,138,TS,2012-06-24 06:00:00,OFCL,24,2012-06-25 06:00:00,27.9,-87.8,-212.292,-102.215,235.618
1953,4,2012-06-25 18:00:00,29.0,-85.3,992,20.5778,138,TS,2012-06-24 06:00:00,OFCL,36,2012-06-25 18:00:00,28.2,-88.4,-344.704,88.9559,355.997
1954,4,2012-06-26 06:00:00,28.9,-84.7,991,20.5778,138,TS,2012-06-24 06:00:00,OFCL,48,2012-06-26 06:00:00,28.3,-89.0,-478.138,66.717,482.77
1955,4,2012-06-24 12:00:00,27.6,-86.8,994,28.2944,46,TS,2012-06-24 12:00:00,OFCL,0,2012-06-24 12:00:00,27.8,-86.5,39.9412,3.47315,40.0919
1956,4,2012-06-25 00:00:00,28.3,-86.0,990,25.7222,46,TS,2012-06-24 12:00:00,OFCL,12,2012-06-25 00:00:00,28.5,-85.8,30.8399,6.16798,31.4507
1957,4,2012-06-25 12:00:00,28.8,-85.6,994,20.5778,138,TS,2012-06-24 12:00:00,OFCL,24,2012-06-25 12:00:00,28.5,-85.8,-37.0079,15.42,40.0919
1958,4,2012-06-26 00:00:00,29.0,-85.0,991,23.15,138,TS,2012-06-24 12:00:00,OFCL,36,2012-06-26 00:00:00,28.5,-86.2,-109.005,94.9399,144.553
1959,4,2012-06-26 12:00:00,28.9,-84.3,992,20.5778,138,TS,2012-06-24 12:00:00,OFCL,48,2012-06-26 12:00:00,28.7,-87.0,-278.476,-114.374,301.049
1960,4,2012-06-24 18:00:00,28.0,-86.3,992,28.2944,46,TS,2012-06-24 18:00:00,OFCL,0,2012-06-24 18:00:00,28.3,-85.9,55.0387,7.86267,55.5975
1961,4,2012-06-25 06:00:00,28.6,-85.8,993,23.15,138,TS,2012-06-24 18:00:00,OFCL,12,2012-06-25 06:00:00,28.7,-85.5,31.4507,15.7253,35.1629
1962,4,2012-06-25 18:00:00,29.0,-85.3,992,20.5778,138,TS,2012-06-24 18:00:00,OFCL,24,2012-06-25 18:00:00,29.0,-85.5,-22.239,-1.36175e-15,22.239
1963,4,2012-06-26 06:00:00,28.9,-84.7,991,20.5778,138,TS,2012-06-24 18:00:00,OFCL,36,2012-06-26 06:00:00,29.0,-85.5,-88.9559,-11.1195,89.6482
1964,4,2012-06-26 18:00:00,29.2,-83.7,995,18.0056,138,TS,2012-06-24 18:00:00,OFCL,48,2012-06-26 18:00:00,29.0,-85.5,-200.626,-17.4457,201.383
1965,4,2012-06-25 00:00:00,28.3,-86.0,990,25.7222,46,TS,2012-06-25 00:00:00,OFCL,0,2012-06-25 00:00:00,28.3,-86.0,0.0,0.0,0.0
1966,4,2012-06-25 12:00:00,28.8,-85.6,994,20.5778,138,TS,2012-06-25 00:00:00,OFCL,12,2012-06-25 12:00:00,28.6,-85.8,-30.8399,6.16798,31.4507
1967,4,2012-06-26 00:00:00,29.0,-85.0,991,23.15,138,TS,2012-06-25 00:00:00,OFCL,24,2012-06-26 00:00:00,28.7,-85.8,-73.8421,59.777,95.005
1968,4,2012-06-26 12:00:00,28.9,-84.3,992,20.5778,138,TS,2012-06-25 00:00:00,OFCL,36,2012-06-26 12:00:00,28.8,-85.8,-154.156,-64.6462,167.163
1969,4,2012-06-25 06:00:00,28.6,-85.8,993,23.15,138,TS,2012-06-25 06:00:00,OFCL,0,2012-06-25 06:00:00,28.6,-85.8,0.0,0.0,0.0
1970,4,2012-06-25 18:00:00,29.0,-85.3,992,20.5778,138,TS,2012-06-25 06:00:00,OFCL,12,2012-06-25 18:00:00,28.8,-85.7,-44.478,22.239,49.7279
1971,4,2012-06-26 06:00:00,28.9,-84.7,991,20.5778,138,TS,2012-06-25 06:00:00,OFCL,24,2012-06-26 06:00:00,28.9,-85.6,-100.075,-6.12785e-15,100.075
1972,4,2012-06-26 18:00:00,29.2,-83.7,995,18.0056,138,TS,2012-06-25 06:00:00,OFCL,36,2012-06-26 18:00:00,29.0,-85.5,-200.626,-17.4457,201.383
1973,4,2012-06-25 12:00:00,28.8,-85.6,994,20.5778,138,TS,2012-06-25 12:00:00,OFCL,0,2012-06-25 12:00:00,28.6,-85.5,-3.08399,24.6719,24.8639
1974,4,2012-06-26 00:00:00,29.0,-85.0,991,23.15,138,TS,2012-06-25 12:00:00,OFCL,12,2012-06-26 00:00:00,28.8,-85.1,-3.51629,24.614,24.8639
1975,4,2012-06-26 12:00:00,28.9,-84.3,992,20.5778,138,TS,2012-06-25 12:00:00,OFCL,24,2012-06-26 12:00:00,28.9,-84.9,-59.6735,-29.8367,66.717
1976,4,2012-06-25 18:00:00,29.0,-85.3,992,20.5778,138,TS,2012-06-25 18:00:00,OFCL,0,2012-06-25 18:00:00,29.0,-85.2,11.1195,6.80873e-16,11.1195
1977,4,2012-06-26 06:00:00,28.9,-84.7,991,20.5778,138,TS,2012-06-25 18:00:00,OFCL,12,2012-06-26 06:00:00,29.4,-84.9,-22.239,-55.5975,59.8803
1978,4,2012-06-26 18:00:00,29.2,-83.7,995,18.0056,138,TS,2012-06-25 18:00:00,OFCL,24,2012-06-26 18:00:00,29.5,-84.7,-102.493,-54.5178,116.091
1979,4,2012-06-26 00:00:00,29.0,-85.0,991,23.15,138,TS,2012-06-26 00:00:00,OFCL,0,2012-06-26 00:00:00,29.1,-85.2,-24.614,-3.51629,24.8639
1980,4,2012-06-26 12:00:00,28.9,-84.3,992,20.5778,138,TS,2012-06-26 00:00:00,OFCL,12,2012-06-26 12:00:00,29.3,-84.9,-39.7823,-69.619,80.1838
1981,4,2012-06-26 06:00:00,28.9,-84.7,991,20.5778,138,TS,2012-06-26 06:00:00,OFCL,0,2012-06-26 06:00:00,29.0,-84.7,6.80873e-16,-11.1195,11.1195
1982,4,2012-06-26 18:00:00,29.2,-83.7,995,18.0056,138,TS,2012-06-26 06:00:00,OFCL,12,2012-06-26 18:00:00,29.0,-84.2,-58.8792,10.9036,59.8803
1983,4,2012-06-26 12:00:00,28.9,-84.3,992,20.5778,138,TS,2012-06-26 12:00:00,OFCL,0,2012-06-26 12:00:00,29.3,-83.6,89.5102,-4.97279,89.6482
1984,4,2012-06-26 18:00:00,29.2,-83.7,995,18.0056,138,TS,2012-06-26 18:00:00,OFCL,0,2012-06-26 18:00:00,29.3,-83.6,13.0843,-8.72285,15.7253
1985,5,2012-08-02 18:00:00,13.2,-55.5,1006,23.15,138,TS,2012-08-01 18:00:00,OFCL,24,2012-08-02 18:00:00,13.3,-54.5,-109.537,22.1286,111.75
1986,5,2012-08-03 06:00:00,13.6,-59.7,1005,20.5778,111,TS,2012-08-01 18:00:00,OFCL,36,2012-08-03 06:00:00,13.8,-57.7,-220.914,33.8968,223.499
1987,5,2012-08-03 18:00:00,13.8,-63.3,1003,20.5778,27,TS,2012-08-01 18:00:00,OFCL,48,2012-08-03 18:00:00,14.4,-60.9,-266.868,66.717,275.081
1988,5,2012-08-04 18:00:00,14.6,-69.5,1005,23.15,37,TS,2012-08-01 18:00:00,OFCL,72,2012-08-04 18:00:00,15.5,-67.0,-252.963,152.65,295.452
1989,5,2012-08-05 18:00:00,15.1,-77.8,1005,23.15,74,TS,2012-08-01 18:00:00,OFCL,96,2012-08-05 18:00:00,16.5,-73.0,-517.45,203.356,555.975
1990,5,2012-08-06 18:00:00,16.2,-81.2,995,28.2944,37,TS,2012-08-01 18:00:00,OFCL,120,2012-08-06 18:00:00,17.5,-78.0,-253.612,288.422,384.065
1991,5,2012-08-07 18:00:00,18.4,-85.7,983,38.5833,27,HU,2012-08-01 18:00:00,OFCL,144,2012-08-07 18:00:00,18.5,-81.0,-508.685,120.376,522.734
1992,5,2012-08-08 18:00:00,18.8,-90.8,993,25.7222,37,TS,2012-08-01 18:00:00,OFCL,168,2012-08-08 18:00:00,20.0,-84.0,-756.125,133.434,767.809
1993,5,2012-08-02 12:00:00,13.0,-53.6,1007,18.0056,74,TS,2012-08-02 00:00:00,OFCL,12,2012-08-02 12:00:00,13.0,-53.0,-66.3504,6.98425,66.717
1994,5,2012-08-03 00:00:00,13.4,-57.5,1005,23.15,111,TS,2012-08-02 00:00:00,OFCL,24,2012-08-03 00:00:00,13.6,-56.1,-153.02,36.2416,157.253
1995,5,2012-08-03 12:00:00,13.7,-61.6,1003,20.5778,111,TS,2012-08-02 00:00:00,OFCL,36,2012-08-03 12:00:00,14.2,-59.3,-252.042,70.5196,261.722
1996,5,2012-08-04 00:00:00,13.8,-64.8,1004,20.5778,37,TS,2012-08-02 00:00:00,OFCL,48,2012-08-04 00:00:00,14.7,-62.5,-249.008,115.834,274.631
1997,5,2012-08-05 00:00:00,15.0,-71.5,1006,23.15,46,TS,2012-08-02 00:00:00,OFCL,72,2012-08-05 00:00:00,15.8,-68.5,-333.585,88.9559,345.242
1998,5,2012-08-06 00:00:00,15.2,-78.9,1003,23.15,37,TS,2012-08-02 00:00:00,OFCL,96,2012-08-06 00:00:00,16.8,-74.3,-442.94,311.585,541.555
1999,5,2012-08-07 00:00:00,16.7,-82.2,994,28.2944,37,TS,2012-08-02 00:00:00,OFCL,120,2012-08-07 00:00:00,17.8,-78.7,-283.091,293.74,407.951
2000,5,2012-08-08 00:00:00,18.7,-87.1,979,41.1556,18,HU,2012-08-02 00:00:00,OFCL,144,2012-08-08 00:00:00,18.9,-81.8,-585.451,71.1036,589.753
2001,5,2012-08-09 00:00:00,18.8,-91.7,993,28.2944,37,TS,2012-08-02 00:00:00,OFCL,168,2012-08-09 00:00:00,20.5,-85.0,-759.061,120.805,768.614
2002,5,2012-08-02 18:00:00,13.2,-55.5,1006,23.15,138,TS,2012-08-02 06:00:00,OFCL,12,2012-08-02 18:00:00,13.3,-55.2,-32.0865,14.3836,35.1629
2003,5,2012-08-03 06:00:00,13.6,-59.7,1005,20.5778,111,TS,2012-08-02 06:00:00,OFCL,24,2012-08-03 06:00:00,13.7,-58.5,-132.665,18.1173,133.896
2004,5,2012-08-03 18:00:00,13.8,-63.3,1003,20.5778,27,TS,2012-08-02 06:00:00,OFCL,36,2012-08-03 18:00:00,14.0,-61.6,-189.031,22.239,190.335
2005,5,2012-08-04 06:00:00,13.9,-66.4,1005,23.15,37,TS,2012-08-02 06:00:00,OFCL,48,2012-08-04 06:00:00,14.6,-64.9,-148.288,109.036,184.06
2006,5,2012-08-05 06:00:00,15.0,-73.8,1006,23.15,64,TS,2012-08-02 06:00:00,OFCL,72,2012-08-05 06:00:00,15.7,-71.3,-277.987,77.8364,288.679
2007,5,2012-08-06 06:00:00,15.4,-79.6,998,25.7222,37,TS,2012-08-02 06:00:00,OFCL,96,2012-08-06 06:00:00,16.7,-76.7,-223.775,273.503,353.383
2008,5,2012-08-07 06:00:00,17.3,-83.3,993,28.2944,27,TS,2012-08-02 06:00:00,OFCL,120,2012-08-07 06:00:00,18.0,-80.5,-251.23,199.695,320.928
2009,5,2012-08-08 06:00:00,18.8,-88.3,973,41.1556,18,HU,2012-08-02 06:00:00,OFCL,144,2012-08-08 06:00:00,19.0,-83.0,-589.333,22.239,589.753
2010,5,2012-08-09 06:00:00,18.7,-92.8,992,30.8667,46,TS,2012-08-02 06:00:00,OFCL,168,2012-08-09 06:00:00,21.0,-87.0,-691.22,59.643,693.789
2011,5,2012-08-02 12:00:00,13.0,-53.6,1007,18.0056,74,TS,2012-08-02 12:00:00,OFCL,0,2012-08-02 12:00:00,12.9,-53.4,-23.2808,-8.73031,24.8639
2012,5,2012-08-03 00:00:00,13.4,-57.5,1005,23.15,111,TS,2012-08-02 12:00:00,OFCL,12,2012-08-03 00:00:00,13.4,-56.9,-66.443,6.04027,66.717
2013,5,2012-08-03 12:00:00,13.7,-61.6,1003,20.5778,111,TS,2012-08-02 12:00:00,OFCL,24,2012-08-03 12:00:00,13.8,-60.4,-132.551,18.9358,133.896
2014,5,2012-08-04 00:00:00,13.8,-64.8,1004,20.5778,37,TS,2012-08-02 12:00:00,OFCL,36,2012-08-04 00:00:00,14.1,-63.6,-131.093,41.6169,137.541
2015,5,2012-08-04 12:00:00,14.2,-67.9,1005,23.15,37,TS,2012-08-02 12:00:00,OFCL,48,2012-08-04 12:00:00,14.7,-66.8,-105.178,83.6031,134.357
2016,5,2012-08-05 12:00:00,15.0,-76.1,1006,23.15,111,TS,2012-08-02 12:00:00,OFCL,72,2012-08-05 12:00:00,15.7,-73.0,-339.539,97.9439,353.383
2017,5,2012-08-06 12:00:00,15.7,-80.2,996,28.2944,37,TS,2012-08-02 12:00:00,OFCL,96,2012-08-06 12:00:00,17.0,-78.0,-154.156,238.694,284.146
2018,5,2012-08-07 12:00:00,17.8,-84.4,988,33.4389,27,HU,2012-08-02 12:00:00,OFCL,120,2012-08-07 12:00:00,18.5,-82.0,-209.687,182.505,277.987
2019,5,2012-08-08 12:00:00,18.8,-89.6,983,30.8667,18,TS,2012-08-02 12:00:00,OFCL,144,2012-08-08 12:00:00,20.5,-85.5,-455.899,189.031,493.535
2020,5,2012-08-09 12:00:00,18.4,-93.8,989,28.2944,46,TS,2012-08-02 12:00:00,OFCL,168,2012-08-09 12:00:00,22.0,-88.0,-706.136,278.476,759.063
2021,5,2012-08-02 18:00:00,13.2,-55.5,1006,23.15,138,TS,2012-08-02 18:00:00,OFCL,0,2012-08-02 18:00:00,12.8,-55.6,6.63859,-45.3637,45.8468
2022,5,2012-08-03 06:00:00,13.6,-59.7,1005,20.5778,111,TS,2012-08-02 18:00:00,OFCL,12,2012-08-03 06:00:00,13.0,-59.3,-47.9231,-64.287,80.1838
2023,5,2012-08-03 18:00:00,13.8,-63.3,1003,20.5778,27,TS,2012-08-02 18:00:00,OFCL,24,2012-08-03 18:00:00,13.2,-62.6,-77.8364,-66.717,102.517
2024,5,2012-08-04 06:00:00,13.9,-66.4,1005,23.15,37,TS,2012-08-02 18:00:00,OFCL,36,2012-08-04 06:00:00,13.6,-65.8,-71.9635,-19.6264,74.5918
2025,5,2012-08-04 18:00:00,14.6,-69.5,1005,23.15,37,TS,2012-08-02 18:00:00,OFCL,48,2012-08-04 18:00:00,14.2,-68.8,-85.0478,-28.3493,89.6482
2026,5,2012-08-05 18:00:00,15.1,-77.8,1005,23.15,74,TS,2012-08-02 18:00:00,OFCL,72,2012-08-05 18:00:00,15.5,-75.0,-306.04,72.4832,314.507
2027,5,2012-08-06 18:00:00,16.2,-81.2,995,28.2944,37,TS,2012-08-02 18:00:00,OFCL,96,2012-08-06 18:00:00,17.0,-80.0,-79.5646,139.238,160.368
2028,5,2012-08-07 18:00:00,18.4,-85.7,983,38.5833,27,HU,2012-08-02 18:00:00,OFCL,120,2012-08-07 18:00:00,18.5,-83.5,-236.869,62.1295,244.881
2029,5,2012-08-08 18:00:00,18.8,-90.8,993,25.7222,37,TS,2012-08-02 18:00:00,OFCL,144,2012-08-08 18:00:00,20.5,-86.5,-478.138,189.031,514.149
2030,5,2012-08-09 18:00:00,18.2,-94.9,993,25.7222,46,TS,2012-08-02 18:00:00,OFCL,168,2012-08-09 18:00:00,22.5,-89.5,-676.299,363.014,767.567
2031,5,2012-08-03 00:00:00,13.4,-57.5,1005,23.15,111,TS,2012-08-03 00:00:00,OFCL,0,2012-08-03 00:00:00,13.3,-57.4,-12.0805,-10.0671,15.7253
2032,5,2012-08-03 12:00:00,13.7,-61.6,1003,20.5778,111,TS,2012-08-03 00:00:00,OFCL,12,2012-08-03 12:00:00,13.7,-61.1,-55.5015,3.2648,55.5975
2033,5,2012-08-04 00:00:00,13.8,-64.8,1004,20.5778,37,TS,2012-08-03 00:00:00,OFCL,24,2012-08-04 00:00:00,14.0,-64.4,-43.0041,24.9701,49.7279
2034,5,2012-08-04 12:00:00,14.2,-67.9,1005,23.15,37,TS,2012-08-03 00:00:00,OFCL,36,2012-08-04 12:00:00,14.4,-67.5,-37.7562,32.3625,49.7279
2035,5,2012-08-05 00:00:00,15.0,-71.5,1006,23.15,46,TS,2012-08-03 00:00:00,OFCL,48,2012-08-05 00:00:00,15.0,-70.6,-100.075,6.12785e-15,100.075
2036,5,2012-08-06 00:00:00,15.2,-78.9,1003,23.15,37,TS,2012-08-03 00:00:00,OFCL,72,2012-08-06 00:00:00,16.3,-76.6,-212.306,187.868,283.493
2037,5,2012-08-07 00:00:00,16.7,-82.2,994,28.2944,37,TS,2012-08-03 00:00:00,OFCL,96,2012-08-07 00:00:00,17.9,-81.1,-43.4842,175.712,181.012
2038,5,2012-08-08 00:00:00,18.7,-87.1,979,41.1556,18,HU,2012-08-03 00:00:00,OFCL,120,2012-08-08 00:00:00,19.7,-84.6,-267.793,133.896,299.401
2039,5,2012-08-09 00:00:00,18.8,-91.7,993,28.2944,37,TS,2012-08-03 00:00:00,OFCL,144,2012-08-09 00:00:00,21.6,-87.4,-504.362,266.779,570.572
2040,5,2012-08-10 00:00:00,18.0,-96.0,997,20.5778,46,TS,2012-08-03 00:00:00,OFCL,168,2012-08-10 00:00:00,23.4,-90.2,-692.568,544.82,881.18
2041,5,2012-08-03 06:00:00,13.6,-59.7,1005,20.5778,111,TS,2012-08-03 06:00:00,OFCL,0,2012-08-03 06:00:00,13.7,-59.8,11.6886,10.5197,15.7253
2042,5,2012-08-03 18:00:00,13.8,-63.3,1003,20.5778,27,TS,2012-08-03 06:00:00,OFCL,12,2012-08-03 18:00:00,14.0,-63.5,22.239,22.239,31.4507
2043,5,2012-08-04 06:00:00,13.9,-66.4,1005,23.15,37,TS,2012-08-03 06:00:00,OFCL,24,2012-08-04 06:00:00,14.4,-66.7,43.6142,47.9757,64.8372
2044,5,2012-08-04 18:00:00,14.6,-69.5,1005,23.15,37,TS,2012-08-03 06:00:00,OFCL,36,2012-08-04 18:00:00,14.9,-69.7,28.3493,28.3493,40.0919
2045,5,2012-08-05 06:00:00,15.0,-73.8,1006,23.15,64,TS,2012-08-03 06:00:00,OFCL,48,2012-08-05 06:00:00,15.6,-72.8,-111.195,66.717,129.674
2046,5,2012-08-06 06:00:00,15.4,-79.6,998,25.7222,37,TS,2012-08-03 06:00:00,OFCL,72,2012-08-06 06:00:00,17.0,-78.5,-29.8367,213.83,215.901
2047,5,2012-08-07 06:00:00,17.3,-83.3,993,28.2944,27,TS,2012-08-03 06:00:00,OFCL,96,2012-08-07 06:00:00,18.5,-82.5,-25.7672,158.284,160.368
2048,5,2012-08-08 06:00:00,18.8,-88.3,973,41.1556,18,HU,2012-08-03 06:00:00,OFCL,120,2012-08-08 06:00:00,20.5,-86.0,-255.748,189.031,318.025
2049,5,2012-08-09 06:00:00,18.7,-92.8,992,30.8667,46,TS,2012-08-03 06:00:00,OFCL,144,2012-08-09 06:00:00,22.0,-88.5,-563.414,214.076,602.713
2050,5,2012-08-03 12:00:00,13.7,-61.6,1003,20.5778,111,TS,2012-08-03 12:00:00,OFCL,0,2012-08-03 12:00:00,13.6,-61.5,-11.7533,-10.4473,15.7253
2051,5,2012-08-04 00:00:00,13.8,-64.8,1004,20.5778,37,TS,2012-08-03 12:00:00,OFCL,12,2012-08-04 00:00:00,13.9,-64.9,11.7915,10.4042,15.7253
2052,5,2012-08-04 12:00:00,14.2,-67.9,1005,23.15,37,TS,2012-08-03 12:00:00,OFCL,24,2012-08-04 12:00:00,14.4,-68.1,26.9687,16.1812,31.4507
2053,5,2012-08-05 00:00:00,15.0,-71.5,1006,23.15,46,TS,2012-08-03 12:00:00,OFCL,36,2012-08-05 00:00:00,15.0,-71.2,-33.3585,2.04262e-15,33.3585
2054,5,2012-08-05 12:00:00,15.0,-76.1,1006,23.15,111,TS,2012-08-03 12:00:00,OFCL,48,2012-08-05 12:00:00,15.5,-74.5,-174.34,65.9489,186.397
2055,5,2012-08-06 12:00:00,15.7,-80.2,996,28.2944,37,TS,2012-08-03 12:00:00,OFCL,72,2012-08-06 12:00:00,17.0,-80.0,44.7551,139.238,146.254
2056,5,2012-08-07 12:00:00,17.8,-84.4,988,33.4389,27,HU,2012-08-03 12:00:00,OFCL,96,2012-08-07 12:00:00,18.5,-83.5,-58.2464,112.61,126.782
2057,5,2012-08-08 12:00:00,18.8,-89.6,983,30.8667,18,TS,2012-08-03 12:00:00,OFCL,120,2012-08-08 12:00:00,20.5,-87.0,-289.107,189.031,345.421
2058,5,2012-08-09 12:00:00,18.4,-93.8,989,28.2944,46,TS,2012-08-03 12:00:00,OFCL,144,2012-08-09 12:00:00,22.0,-91.0,-377.932,338.15,507.127
2059,5,2012-08-03 18:00:00,13.8,-63.3,1003,20.5778,27,TS,2012-08-03 18:00:00,OFCL,0,2012-08-03 18:00:00,13.8,-63.3,0.0,0.0,0.0
2060,5,2012-08-04 06:00:00,13.9,-66.4,1005,23.15,37,TS,2012-08-03 18:00:00,OFCL,12,2012-08-04 06:00:00,14.2,-66.7,39.2528,26.1685,47.176
2061,5,2012-08-04 18:00:00,14.6,-69.5,1005,23.15,37,TS,2012-08-03 18:00:00,OFCL,24,2012-08-04 18:00:00,14.7,-69.9,45.7949,2.18071,45.8468
2062,5,2012-08-05 06:00:00,15.0,-73.8,1006,23.15,64,TS,2012-08-03 18:00:00,OFCL,36,2012-08-05 06:00:00,15.3,-73.2,-66.717,33.3585,74.5918
2063,5,2012-08-05 18:00:00,15.1,-77.8,1005,23.15,74,TS,2012-08-03 18:00:00,OFCL,48,2012-08-05 18:00:00,15.9,-76.5,-135.906,101.678,169.732
2064,5,2012-08-06 18:00:00,16.2,-81.2,995,28.2944,37,TS,2012-08-03 18:00:00,OFCL,72,2012-08-06 18:00:00,17.0,-81.0,19.8912,89.5102,91.6937
2065,5,2012-08-07 18:00:00,18.4,-85.7,983,38.5833,27,HU,2012-08-03 18:00:00,OFCL,96,2012-08-07 18:00:00,19.0,-84.5,-116.493,93.1943,149.184
2066,5,2012-08-08 18:00:00,18.8,-90.8,993,25.7222,37,TS,2012-08-03 18:00:00,OFCL,120,2012-08-08 18:00:00,21.0,-88.0,-311.346,244.629,395.954
2067,5,2012-08-09 18:00:00,18.2,-94.9,993,25.7222,46,TS,2012-08-03 18:00:00,OFCL,144,2012-08-09 18:00:00,22.0,-92.0,-392.85,358.041,531.53
2068,5,2012-08-04 00:00:00,13.8,-64.8,1004,20.5778,37,TS,2012-08-04 00:00:00,OFCL,0,2012-08-04 00:00:00,13.8,-64.8,0.0,0.0,0.0
2069,5,2012-08-04 12:00:00,14.2,-67.9,1005,23.15,37,TS,2012-08-04 00:00:00,OFCL,12,2012-08-04 12:00:00,14.2,-67.9,0.0,0.0,0.0
2070,5,2012-08-05 00:00:00,15.0,-71.5,1006,23.15,46,TS,2012-08-04 00:00:00,OFCL,24,2012-08-05 00:00:00,14.7,-71.3,-22.239,-33.3585,40.0919
